file_name,x,y,z,node_x,line_id,point_id,degree_x,vol_cc_x,avg_PK_Of_element_x,element_connectivity_x,Unnamed: 0_y,cc_length_(um),cc_vol_from_img_(um3),branches,nodes,edges,cc_average_degree_excludeFreeEnds,cc_max_PK,cc_average_connectivity,diameter,element_length_(um),element_average_width,element_Volume_Voxel,x_x,y_x,z_x,width_(um),x_pixel,y_pixel,z_pixel,distance,x_y,y_y,z_y,node_y,degree_y,cc_y,vol_cc_y,avg_PK_Of_element_y,element_connectivity_y,coeff_of_variance_cc,coeff_of_variance_line_id,density,pathLength,clustering_coefficient,matching_index,cc_center_x,cc_center_y,cc_center_z,center_x,center_y,center_z,distance_to_center,order,Angle_Flag,degree_distribution_0,degree_distribution_1,degree_distribution_2,degree_distribution_3,degree_distribution_4,degree_distribution_5,degree_distribution_6,degree_distribution_7,degree_distribution_8,degree_distribution_9,degree_distribution_10,degree_distribution_11,cell_group
Tol1-1_Subset_26.tif,9.88,16.224,6,77,180,8,1,0.32448,1,1,1325,1.26621,0.32448,1,2,1,0,2,0,0.571210466,1.266207828,0.282315556,0.357470166,9.88,16.224,6,0.19155,95,95,12,3.21059496,9.88,16.224,6,77,1,26,0.32448,1,1,51.22749907,64.25372694,1,1,0,0,10.296,16.536,5.75,10.296,16.536,5.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_27.tif,8.528,15.08,6,78,179,8,1,0.5408,1,1,1334,1.23799,0.5408,1,2,1,0,2,0,0.745787041,1.237992611,0.351512222,0.435169534,8.528,15.08,6,0.30407,82,106,12,2.019382084,8.528,15.08,6,78,1,27,0.5408,1,1,57.82122573,58.68397616,1,1,0,0,8.84,15.496,5.75,8.84,15.496,5.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_24.tif,4.368,11.544,6,79,178,2,1,10.60509,3,0.333333333,1256,32.27091,10.60509,7,14,15,1.642857143,5,0.608695652,0.646854543,0.805872895,0.24617,0.198381731,4.368,11.544,6,0.10293,42,140,12,4.932084346,4.368,11.544,6,79,1,24,10.60509,3,0.333333333,71.80649293,57.77474297,0.164835165,3.263736264,0,0.124542125,3.016,11.18,4.453705,4.28711,11.388,5.63889,1.750328002,3,0,0,7,0,6,0,1,0,0,0,0,0,0,0
Tol1-1_Subset_29.tif,4.888,12.376,5.5,90,168,5,1,0.35152,1,1,1357,0.80033,0.35152,1,2,1,0,2,0,0.74781734,0.800335656,0.372318333,0.297979637,4.888,12.376,5.5,0.17866,47,132,11,4.367780214,4.888,12.376,5.5,90,1,29,0.35152,1,1,52.9826526,61.29438871,1,1,0,0,5.044,12.636,5.25,5.044,12.636,5.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_28.tif,10.192,3.848,5.5,92,166,16,1,1.04915,1,1,1351,2.53912,1.04915,1,2,1,0,2,0,0.725324319,2.539121043,0.401674118,1.019899204,10.192,3.848,5.5,0.39599,98,214,11,10.21681438,10.192,3.848,5.5,92,1,28,1.04915,1,1,51.25428889,60.92463939,1,1,0,0,10.70794,3.68804,5.49074,10.70794,3.68804,5.49074,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_30.tif,14.352,15.08,4.5,113,140,6,3,15.06669,3,0.333333333,1394,49.97464,15.06669,16,33,36,1.696969697,6,0.589285714,0.619568242,1.009422334,0.3571,0.360464715,14.352,15.08,4.5,0.29668,138,106,9,6.689310876,14.352,15.08,4.5,113,3,30,15.06669,3,0.333333333,44.17719957,164.3905223,0.068181818,5.102272727,0.096774194,0.062184343,14.976,12.324,3.416665,14.56,14.768,4.25,2.61546157,15,0,0,16,0,14,2,0,1,0,0,0,0,0,0
Tol1-1_Subset_32.tif,16.952,19.552,4,118,76,5,1,1.71434,2.5,0.4,1692,7.02995,1.71434,3,5,5,1.4,4,0.714285714,0.55722093,1.884068274,0.319955,0.602817065,16.952,19.552,4,0.40067,163,63,8,10.82278855,16.952,19.552,4,118,1,32,1.71434,2.5,0.4,81.10282601,50.99058871,0.5,1.8,0,0.316666667,17.658605,20.8,3,16.99994,19.794665,3.13889,1.209887795,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0
Tol1-1_Subset_33.tif,17.68,16.848,4,125,148,7,1,0.7409,1,1,1730,0.84589,0.7409,1,2,1,0,2,0,1.056034025,0.845894246,0.43586375,0.368694638,17.68,16.848,4,0.33324,170,89,8,10.28316605,17.68,16.848,4,125,1,33,0.7409,1,1,42.78472892,59.42271903,1,1,0,0,17.472,16.484,4,17.472,16.484,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_35.tif,17.472,14.976,4,136,142,2,1,0.03245,1,1,1941,0.208,0.03245,1,2,1,0,2,0,0.445687796,0.208,0.159263333,0.033126773,17.472,14.976,4,0.13208,168,107,8,9.685176302,17.472,14.976,4,136,1,35,0.03245,1,1,53.75915179,391.687815,1,1,0,0,17.472,14.872,4,17.472,14.872,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_31.tif,5.304,3.848,4,143,121,4,1,0.52458,1,1,1686,0.68399,0.52458,1,2,1,0,2,0,0.988179972,0.683992344,0.449664,0.307566733,5.304,3.848,4,0.39531,51,214,8,10.96624712,5.304,3.848,4,143,1,31,0.52458,1,1,63.54194009,51.69302822,1,1,0,0,5.148,4.004,3.75,5.148,4.004,3.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_34.tif,7.384,17.784,3.5,150,104,2,1,9.40451,2,0.5,1915,31.77881,9.40451,11,23,24,1.608695652,4,0.621621622,0.613838792,0.880536448,0.30336,0.267119537,7.384,17.784,3.5,0.28957,71,80,7,5.810324604,7.384,17.784,3.5,150,1,34,9.40451,2,0.5,49.07540186,122.8831628,0.09486166,4.245059289,0.085714286,0.073781291,5.564,18.356,2.5,7.314665,17.905335,3.083335,1.899527996,7,0,0,11,0,11,1,0,0,0,0,0,0,0,0
Tol1-1_Subset_36.tif,6.656,0.728,3.5,167,40,23,1,1.29251,1,1,1965,2.91852,1.29251,1,2,1,0,2,0,0.750914825,2.918515488,0.373024167,1.088676808,6.656,0.728,3.5,0.26548,64,244,7,13.72968987,6.656,0.728,3.5,167,1,36,1.29251,1,1,65.13737381,81.43598704,1,1,0,0,6.136,1.872,3,6.136,1.872,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_38.tif,9.776,19.552,3,177,33,14,1,0.88691,1,1,2021,1.9976,0.88691,1,2,1,0,2,0,0.751866215,1.997601404,0.385742,0.770558761,9.776,19.552,3,0.39016,94,63,6,7.46501708,9.776,19.552,3,177,1,38,0.88691,1,1,120.1847419,48.93021782,1,1,0,0,10.088,20.28,2.5,10.088,20.28,2.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_39.tif,16.016,16.848,3,188,64,7,1,0.44346,1,1,2029,1.03655,0.44346,1,2,1,0,2,0,0.738052333,1.036548897,0.34827375,0.361002771,16.016,16.848,3,0.09462,154,89,6,9.276558845,16.016,16.848,3,188,1,39,0.44346,1,1,154.5693905,49.01887901,1,1,0,0,16.12,17.212,2.75,16.12,17.212,2.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_40.tif,3.536,8.424,3,199,84,2,1,0.09194,1,1,2032,0.23586,0.09194,1,2,1,0,2,0,0.704498645,0.235862461,0.183976667,0.043393189,3.536,8.424,3,0.16394,34,170,6,8.56168675,3.536,8.424,3,199,1,40,0.09194,1,1,51.52651253,60.60027869,1,1,0,0,3.588,8.32,3,3.588,8.32,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_43.tif,8.216,22.984,2.5,202,83,5,1,0.37315,1,1,2061,0.52,0.37315,1,2,1,0,2,0,0.95586181,0.52,0.33174,0.1725048,8.216,22.984,2.5,0.34959,79,30,5,10.52477458,8.216,22.984,2.5,202,1,43,0.37315,1,1,65.8573582,50.07434412,1,1,0,0,7.956,22.984,2.5,7.956,22.984,2.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_37.tif,21.32,22.776,2.5,204,82,12,1,2.41197,2,0.5,1978,5.03915,2.41197,3,4,3,0.75,3,1.333333333,0.780660791,1.701925225,0.419161538,0.713381596,21.32,22.776,2.5,0.31478,205,32,5,16.44693187,21.32,22.776,2.5,204,1,37,2.41197,2,0.5,51.73341237,48.95084914,0.5,1.5,0,0.5,20.124,21.632,2.435185,20.696,22.412,2.324075,0.973616676,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_46.tif,4.368,8.32,2.5,231,42,2,1,0.23795,1,1,2073,0.208,0.23795,1,2,1,0,2,0,1.206885992,0.208,0.40824,0.08491392,4.368,8.32,2.5,0.3354,42,171,5,8.458845311,4.368,8.32,2.5,231,1,46,0.23795,1,1,56.97387287,43.44862101,1,1,0,0,4.368,8.216,2.5,4.368,8.216,2.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_41.tif,11.44,8.216,2.5,232,41,10,1,0.37315,1,1,2043,1.59337,0.37315,1,2,1,0,2,0,0.54605761,1.593369506,0.301678182,0.480684815,11.44,8.216,2.5,0.11503,110,172,5,7.991363338,11.44,8.216,2.5,232,1,41,0.37315,1,1,46.76367574,125.0045214,1,1,0,0,11.151565,7.748,2.73148,11.151565,7.748,2.73148,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_47.tif,8.736,7.072,2.5,235,0,2,1,0.2055,1,1,2076,1.02761,0.2055,1,2,1,0,2,0,0.504599495,1.027611664,0.236803333,0.243341868,8.736,7.072,2.5,0.25729,84,183,5,8.327400555,8.736,7.072,2.5,235,1,47,0.2055,1,1,50.35612065,55.86425943,1,1,0,0,8.684,6.968,2,8.684,6.968,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_42.tif,9.568,23.608,2,237,39,11,1,0.76794,1,1,2055,1.33302,0.76794,1,2,1,0,2,0,0.856446761,1.333013143,0.308349167,0.411033492,9.568,23.608,2,0.40393,92,24,4,11.35543923,9.568,23.608,2,237,1,42,0.76794,1,1,74.65963551,57.39530622,1,1,0,0,9.256,23.036,2,9.256,23.036,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_44.tif,15.392,21.944,2,240,37,5,1,0.25958,1,1,2067,0.67658,0.25958,1,2,1,0,2,0,0.698925837,0.676579374,0.246636667,0.166869282,15.392,21.944,2,0.12567,148,40,4,12.0360771,15.392,21.944,2,240,1,44,0.25958,1,1,49.24053776,57.57032671,1,1,0,0,15.184,21.684,2,15.184,21.684,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_45.tif,15.6,17.992,2,252,21,2,1,0.29744,1,1,2070,0.208,0.29744,1,2,1,0,2,0,1.34934523,0.208,0.352016667,0.073219467,15.6,17.992,2,0.34964,150,78,4,9.921939327,15.6,17.992,2,252,1,45,0.29744,1,1,56.67400699,59.01338236,1,1,0,0,15.6,17.888,2,15.6,17.888,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_49.tif,6.968,14.56,2,255,15,3,1,0.16224,1,1,2088,0.44123,0.16224,1,2,1,0,2,0,0.684229054,0.441234631,0.209525,0.092449686,6.968,14.56,2,0.13586,67,111,4,5.77718132,6.968,14.56,2,255,1,49,0.16224,1,1,56.60296579,53.35846427,1,1,0,0,6.812,14.404,2,6.812,14.404,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_50.tif,0.624,12.272,2,259,13,3,1,0.21091,1,1,2092,0.38243,0.21091,1,2,1,0,2,0,0.837968452,0.382425656,0.2972075,0.113659773,0.624,12.272,2,0.33055,6,133,4,9.738744888,0.624,12.272,2,259,1,50,0.21091,1,1,62.77966371,54.76580434,1,1,0,0,0.728,12.116,2,0.728,12.116,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_51.tif,11.544,4.264,2,265,5,3,1,0.14061,1,1,2096,0.33882,0.14061,1,2,1,0,2,0,0.726906654,0.338814865,0.23908,0.081003858,11.544,4.264,2,0.2004,111,210,4,11.35401039,11.544,4.264,2,265,1,51,0.14061,1,1,61.47014901,88.47559039,1,1,0,0,11.596,4.108,2,11.596,4.108,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-1_Subset_48.tif,11.96,22.568,1.5,267,4,7,1,0.18928,1,1,2084,1.10248,0.18928,1,2,1,0,2,0,0.467543543,1.102478692,0.30706875,0.338536754,11.96,22.568,1.5,0.192,115,34,3,11.22159632,11.96,22.568,1.5,267,1,48,0.18928,1,1,50.50333248,55.92742927,1,1,0,0,11.596,22.256,1.61111,11.596,22.256,1.61111,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_1.tif,1.768,17.68,13,1,512,12,1,0.39478,1,1,20,1.50791,0.39478,1,2,1,0,2,0,0.577357644,1.507903623,0.224434615,0.33842577,1.768,17.68,13,0.17399,17,114,26,9.980814396,1.768,17.68,13,1,1,1,0.39478,1,1,65.78602543,56.0914788,1,1,0,0,1.835135,18.304,12.75,1.835135,18.304,12.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-3_Subset_2.tif,1.664,20.696,11.5,3,510,7,1,0.17306,1,1,28,1.00968,0.17306,1,2,1,0,2,0,0.467155571,1.009683558,0.26710875,0.269695313,1.664,20.696,11.5,0.15599,16,85,23,8.942282483,1.664,20.696,11.5,3,1,2,0.17306,1,1,45.286222,46.59583061,1,1,0,0,1.56,21.06,11.25,1.56,21.06,11.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-3_Subset_3.tif,1.768,17.264,11.5,4,511,3,1,0.04326,1,1,32,0.312,0.04326,1,2,1,0,2,0,0.42016611,0.312,0.17747,0.05537064,1.768,17.264,11.5,0.17952,17,118,23,8.60071811,1.768,17.264,11.5,4,1,3,0.04326,1,1,42.8279196,68.78873439,1,1,0,0,1.768,17.108,11.5,1.768,17.108,11.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-3_Subset_4.tif,2.184,17.784,10.5,7,502,5,3,1.2871,2,0.5,42,7.09586,1.2871,4,6,5,1,6,1,0.480572245,1.173234432,0.27463,0.322205372,2.184,17.784,10.5,0.23519,21,113,21,7.478840552,2.184,17.784,10.5,7,3,4,1.2871,2,0.5,36.34637813,47.93527863,0.333333333,1.933333333,0,0.311111111,2.184,18.080665,9,1.924,17.94,10,1.042778328,2,0,0,4,0,2,0,0,0,0,0,0,0,0,1
Tol1-3_Subset_5.tif,1.664,20.592,10,9,503,3,1,0.21091,1,1,70,0.60991,0.21091,1,2,1,0,2,0,0.663545592,0.609910935,0.3804975,0.232069586,1.664,20.592,10,0.19722,16,86,20,7.59645075,1.664,20.592,10,9,1,5,0.21091,1,1,80.98871943,51.64505746,1,1,0,0,1.612,20.436,9.75,1.612,20.436,9.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-3_Subset_6.tif,11.128,12.896,10,11,507,8,1,0.16765,1,1,79,0.98213,0.16765,1,2,1,0,2,0,0.466200086,0.982126161,0.198673333,0.195122278,11.128,12.896,10,0.20948,107,160,20,10.51802035,11.128,12.896,10,11,1,6,0.16765,1,1,183.2016399,61.71255166,1,1,0,0,11.44,12.532,10,11.44,12.532,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_7.tif,13.832,12.168,10,12,506,3,1,0.08653,1,1,83,0.44123,0.08653,1,2,1,0,2,0,0.499696025,0.441234631,0.1896625,0.083685663,13.832,12.168,10,0.06275,133,167,20,12.66891187,13.832,12.168,10,12,1,7,0.08653,1,1,38.18453823,43.04304224,1,1,0,0,13.988,12.012,10,13.988,12.012,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_8.tif,12.064,11.648,10,15,505,3,1,0.03786,1,1,87,0.33882,0.03786,1,2,1,0,2,0,0.377190586,0.338814865,0.1446775,0.049018888,12.064,11.648,10,0.13211,116,172,20,11.75487575,12.064,11.648,10,15,1,8,0.03786,1,1,47.8775151,45.41436285,1,1,0,0,12.116,11.492,10,12.116,11.492,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_9.tif,10.92,9.984,10,17,495,10,1,0.25958,1,1,98,1.53266,0.25958,1,2,1,0,2,0,0.464373857,1.532659026,0.270977273,0.415315763,10.92,9.984,10,0.19847,105,188,20,12.14096998,10.92,9.984,10,17,1,9,0.25958,1,1,115.3540527,35.06526968,1,1,0,0,10.586265,10.241865,9.5,10.586265,10.241865,9.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_10.tif,15.288,8.632,10,18,504,2,1,0.05408,1,1,101,0.23877,0.05408,1,2,1,0,2,0,0.53701142,0.238772131,0.137583333,0.032851066,15.288,8.632,10,0.16654,147,201,20,15.62468048,15.288,8.632,10,18,1,10,0.05408,1,1,63.69639833,59.12104208,1,1,0,0,15.34,8.528,9.99074,15.34,8.528,9.99074,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_15.tif,9.672,11.544,9.5,22,496,3,1,0.09194,1,1,176,0.58936,0.09194,1,2,1,0,2,0,0.445673674,0.589358974,0.2670725,0.157401575,9.672,11.544,9.5,0.16566,93,173,19,10.20758933,9.672,11.544,9.5,22,1,15,0.09194,1,1,55.57749571,43.41841672,1,1,0,0,9.516,11.544,9.25,9.516,11.544,9.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_11.tif,15.808,7.8,9.5,23,501,3,1,0.08112,1,1,105,0.37026,0.08112,1,2,1,0,2,0,0.528160152,0.37026514,0.2077175,0.076910549,15.808,7.8,9.5,0.12475,152,209,19,16.29995632,15.808,7.8,9.5,23,1,11,0.08112,1,1,45.50040689,40.60928368,1,1,0,0,15.652,7.726265,9.5,15.652,7.726265,9.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_18.tif,10.608,5.616,9.5,25,500,3,1,0.05949,1,1,216,0.33882,0.05949,1,2,1,0,2,0,0.472816392,0.338814865,0.10582,0.035853389,10.608,5.616,9.5,0.05238,102,230,19,15.10880644,10.608,5.616,9.5,25,1,18,0.05949,1,1,55.75415036,47.83126589,1,1,0,0,10.556,5.46,9.5,10.556,5.46,9.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_19.tif,11.336,5.096,9.5,27,499,5,1,0.17846,1,1,222,0.57468,0.17846,1,2,1,0,2,0,0.628799897,0.574677326,0.214448333,0.123238595,11.336,5.096,9.5,0.10403,109,235,19,15.83172511,11.336,5.096,9.5,27,1,19,0.17846,1,1,37.11092747,41.96144205,1,1,0,0,11.44,4.836,9.5,11.44,4.836,9.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_12.tif,10.712,3.12,9.5,29,463,48,1,2.31462,1,1,154,6.82448,2.31462,1,2,1,0,2,0,0.657143365,6.824481827,0.335913469,2.292435367,10.712,3.12,9.5,0.20952,103,254,19,17.27852957,10.712,3.12,9.5,29,1,12,2.31462,1,1,59.09536756,47.88437731,1,1,0,0,8.99397,4.68,8.5,8.99397,4.68,8.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_13.tif,12.168,2.808,9.5,30,498,13,1,0.37315,1,1,168,1.8953,0.37315,1,2,1,0,2,0,0.500677184,1.895294535,0.25953,0.491885791,12.168,2.808,9.5,0.21626,117,257,19,18.09522368,12.168,2.808,9.5,30,1,13,0.37315,1,1,50.26193362,42.44303073,1,1,0,0,12.636,2.184,9.61111,12.636,2.184,9.61111,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_20.tif,9.776,17.056,9,32,478,9,1,0.78416,2,0.5,252,4.41114,0.78416,3,4,3,0.75,3,1.333333333,0.475753488,1.615309077,0.264936,0.427953526,9.776,17.056,9,0.05586,94,120,18,7.515237854,9.776,17.056,9,32,1,20,0.78416,2,0.5,57.51393088,45.06016652,0.5,1.5,0,0.5,9.18054,17.576,8.38889,9.412,17.472,8.5,0.277011126,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_14.tif,9.88,16.744,9,33,497,3,1,0.05949,1,1,172,0.33059,0.05949,1,2,1,0,2,0,0.478665567,0.330596058,0.1415525,0.046796699,9.88,16.744,9,0.11553,95,123,18,7.63800707,9.88,16.744,9,33,1,14,0.05949,1,1,66.40308851,62.87412223,1,1,0,0,9.932,16.588,9,9.932,16.588,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_21.tif,17.992,12.064,9,36,420,16,1,4.92128,2.5,0.4,302,21.72874,4.92128,4,9,10,1.777777778,4,0.5625,0.53700314,3.619418838,0.330304118,1.195508946,17.992,12.064,9,0.21281,173,168,18,15.56765108,17.992,12.064,9,36,1,21,4.92128,2.5,0.4,51.00667974,47.83699096,0.277777778,2.194444444,0.166666667,0.25462963,16.692,14.196,6.76852,17.81887,12.878665,7.666665,1.952401583,7,0,0,4,0,4,1,0,0,0,0,0,0,0,0
Tol1-3_Subset_16.tif,10.504,9.88,9,39,494,5,1,0.52458,2,0.5,199,3.23167,0.52458,2,4,4,1.5,6,0.666666667,0.45461883,0.572815272,0.269921667,0.154615253,10.504,9.88,9,0.15165,101,189,18,11.4974258,10.504,9.88,9,39,1,16,0.52458,2,0.5,49.69033912,50.48283245,0.666666667,1.666666667,0,0.25,10.746735,9.204,8.916665,10.608,9.62,9,0.446372179,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_23.tif,18.2,8.528,9,41,493,5,1,0.07571,1,1,364,0.57468,0.07571,1,2,1,0,2,0,0.409561044,0.574680667,0.13871,0.079713955,18.2,8.528,9,0.13647,175,202,18,17.42947618,18.2,8.528,9,41,1,23,0.07571,1,1,49.13525886,55.28708162,1,1,0,0,18.304,8.268,9,18.304,8.268,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_17.tif,13.208,5.928,9,43,492,3,1,0.51917,2,0.5,212,1.35316,0.51917,3,4,3,0.75,3,1.333333333,0.698932569,0.441234631,0.330965,0.14603322,13.208,5.928,9,0.34586,127,227,18,15.86870379,13.208,5.928,9,43,1,17,0.51917,2,0.5,56.81267008,48.13932401,0.5,1.5,0,0.5,13.52,5.564,9,13.364,5.772,9,0.26,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_24.tif,14.664,5.304,9,45,480,7,1,0.2704,1,1,372,1.07353,0.2704,1,2,1,0,2,0,0.566306192,1.073523515,0.2810475,0.3017111,14.664,5.304,9,0.19594,141,233,18,17.15142023,14.664,5.304,9,45,1,24,0.2704,1,1,71.80649293,37.2023604,1,1,0,0,15.028,5.044,8.75,15.028,5.044,8.75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_25.tif,1.04,23.192,8.5,48,489,3,1,0.10816,1,1,376,0.312,0.10816,1,2,1,0,2,0,0.664371665,0.312,0.157885,0.04926012,1.04,23.192,8.5,0.15899,10,61,17,7.996099049,1.04,23.192,8.5,48,1,25,0.10816,1,1,123.5310711,38.40623242,1,1,0,0,1.04,23.036,8.5,1.04,23.036,8.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-3_Subset_26.tif,9.568,17.992,8.5,51,479,3,1,0.08112,1,1,380,0.60991,0.08112,1,2,1,0,2,0,0.411515458,0.609910935,0.2293575,0.139887647,9.568,17.992,8.5,0.12208,92,111,17,6.923143795,9.568,17.992,8.5,51,1,26,0.08112,1,1,51.22749907,47.27824715,1,1,0,0,9.516,18.148,8.25,9.516,18.148,8.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_29.tif,7.8,17.472,8.5,52,487,3,1,0.12979,1,1,2931,0.44123,0.12979,1,2,1,0,2,0,0.611988356,0.441234631,0.2052,0.090541346,7.8,17.472,8.5,0.1619,75,116,17,5.884406512,7.8,17.472,8.5,52,1,29,0.12979,1,1,52.9826526,41.79411693,1,1,0,0,7.956,17.316,8.5,7.956,17.316,8.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-3_Subset_28.tif,7.904,11.96,8.5,54,449,19,1,91.80621,2,0.5,2872,423.56653,91.80621,110,262,302,1.885496183,25,0.530364372,0.525327664,2.867563374,0.278141,0.797586944,7.904,11.96,8.5,0.18456,76,169,17,8.583239482,7.904,11.96,8.5,54,1,28,91.80621,2,0.5,51.25428889,49.03681464,0.008832734,25.85499108,0.066532258,0.007316984,11.9599,14.508,5,6.916,12.428,7.75,6.109814008,7,0,0,110,0,119,28,5,0,0,0,0,0,0,0
Tol1-3_Subset_22.tif,6.656,8.84,8.5,55,483,4,1,0.35152,1,1,358,0.48537,0.35152,1,2,1,0,2,0,0.96027056,0.485370486,0.328816,0.159597582,6.656,8.84,8.5,0.28513,64,199,17,10.77561989,6.656,8.84,8.5,55,1,22,0.35152,1,1,98.28363891,48.06210943,1,1,0,0,6.76,8.632,8.5,6.76,8.632,8.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_32.tif,11.128,8.008,8.5,59,482,3,1,0.03786,1,1,3063,0.312,0.03786,1,2,1,0,2,0,0.393068342,0.312,0.1712525,0.05343078,11.128,8.008,8.5,0.18477,107,207,17,13.0047376,11.128,8.008,8.5,59,1,32,0.03786,1,1,81.10282601,46.37018086,1,1,0,0,11.128,7.852,8.5,11.128,7.852,8.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_33.tif,11.44,6.864,8.5,62,481,3,1,0.11357,1,1,3067,0.312,0.11357,1,2,1,0,2,0,0.680784368,0.312,0.186025,0.0580398,11.44,6.864,8.5,0.08701,110,218,17,14.0643959,11.44,6.864,8.5,62,1,33,0.11357,1,1,42.78472892,44.53713195,1,1,0,0,11.44,6.708,8.5,11.44,6.708,8.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_34.tif,8.424,18.824,8,67,472,10,1,0.56784,1,1,3078,2.13494,0.56784,1,2,1,0,2,0,0.581935985,2.134939693,0.322754545,0.68906149,8.424,18.824,8,0.19456,81,103,16,5.821423881,8.424,18.824,8,67,1,34,0.56784,1,1,49.07540186,47.23423524,1,1,0,0,8.32,18.304,7.453705,8.32,18.304,7.453705,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-3_Subset_27.tif,10.608,17.784,8,71,427,8,1,9.56134,2,0.5,487,43.19275,9.56134,14,28,29,1.571428571,8,0.636363636,0.530895461,1.857675499,0.352033333,0.653963698,10.608,17.784,8,0.3834,102,113,16,7.371704823,10.608,17.784,8,71,1,27,9.56134,2,0.5,57.82122573,43.52409601,0.076719577,4.714285714,0,0.069664903,10.298135,19.344,5.243825,10.296,18.2,7.25,2.309432547,20,0,0,14,0,12,2,0,0,0,0,0,0,0,0
